1784765328.087169519 98.77 5665586492 0
1784765329.118850101 101.26 5746051630 0
1784765330.147493608 100.23 5829394655 0
1784765331.177766381 99.46 5911968083 0
1784765332.207814761 98.92 5991930989 0
1784765333.237916694 100.28 6078318214 0
1784765334.269953679 99.19 6159747780 0
1784765335.301010012 100.08 6240975528 0
1784765336.331294544 99.18 6319673149 0
1784765337.362701254 99.34 6406992211 0
1784765338.393178979 101.28 6485944244 0
1784765339.422150727 100.15 6569908866 0
1784765340.452861825 99.65 6648458682 0
1784765341.483035112 99.65 6728356360 0
1784765342.512852560 99.66 6808293266 0
1784765343.542241539 99.66 6888812646 0
1784765344.571862217 99.66 6968779489 0
1784765345.601259673 99.66 7048508886 0
1784765346.631785177 99.66 7126871456 0
1784765347.664513404 99.67 7207169580 0
1784765348.695255626 99.40 7287482016 0
1784765349.732390209 98.93 7378151919 0
1784765350.761199798 99.55 7476855036 0
1784765351.792175355 104.02 7556810465 0
1784765352.821506367 99.33 7635189667 0
1784765353.853089867 99.18 7714852249 0
1784765354.883119627 99.18 7793909913 0
1784765355.913956835 99.18 7873946011 0
1784765356.950372168 99.27 7961734242 0
1784765357.981137784 102.68 8048318723 0
1784765359.010768186 99.68 8129216105 0
1784765360.040671698 99.64 8209876637 0
1784765361.071759240 99.66 8290373649 0
1784765362.102432656 99.70 8368773571 0
1784765363.131646023 102.27 8453043261 0
1784765364.159991365 101.51 8532301033 0
1784765365.191186657 101.04 8615776987 0
1784765366.220748430 99.67 8696137486 0
1784765367.249122491 99.67 8778450062 0
1784765368.279669209 99.69 8858766984 0
1784765369.309852197 99.67 8938505964 0
1784765370.339834135 99.67 9019357221 0
1784765371.367903098 99.66 9097119938 0
1784765372.397234639 99.68 9177757278 0
1784765373.427090235 99.68 9258657101 0
1784765374.456773065 99.71 9338991448 0
1784765375.485973646 99.72 9418032343 0
1784765376.518750522 99.85 9499142818 0
1784765377.548111216 99.90 9579779182 0
1784765378.578530073 100.07 9659539568 0
1784765379.607739044 100.12 9738687086 0
1784765380.639459649 100.16 9819026437 0
1784765381.670576635 100.16 9900307192 0
1784765382.699990057 100.17 9980592545 0
1784765383.732690943 100.18 10060912808 0
1784765384.761876077 100.16 10141472241 0
1784765385.811425767 100.18 10222866316 0
1784765386.842169935 100.17 10304098306 0
1784765387.872174720 100.18 10384755085 0
1784765388.902279346 100.19 10464997166 0
1784765389.931880872 100.20 10545947783 0
1784765390.962502364 100.24 10626004617 0
1784765391.993516965 100.45 10706883598 0
1784765393.022949944 100.56 10785535765 0
1784765394.052912197 100.61 10864953854 0
1784765395.083058265 100.67 10943910281 0
1784765396.114963374 100.69 11023705959 0
1784765397.144759413 100.69 11104391194 0
1784765398.175504201 100.68 11184059559 0
1784765399.204839375 100.69 11264283926 0
1784765400.233473614 100.69 11345259719 0
1784765401.264736682 100.70 11425043236 0
1784765402.294828722 100.70 11505858286 0
1784765403.324085005 100.69 11584681160 0
1784765404.352746372 100.71 11664191040 0
1784765405.382974500 100.74 11744033438 0
1784765406.415694673 100.78 11822747004 0
1784765407.446489232 100.93 11902393413 0
1784765408.479935483 101.00 11983368656 0
1784765409.509806575 101.14 12064019103 0
1784765410.538427260 101.17 12144681695 0
1784765411.569451038 101.21 12225374513 0
1784765412.601214842 101.21 12306061990 0
1784765413.631647389 101.19 12386373557 0
1784765414.662907835 101.21 12466456787 0
1784765415.695004472 101.20 12546094957 0
1784765416.724110032 101.21 12626923464 0
1784765417.755148250 101.21 12706269016 0
1784765418.785253757 101.20 12786618422 0
1784765419.815135111 101.21 12866795413 0
1784765420.847689429 101.21 12947510874 0
1784765421.881007631 101.22 13027846120 0
1784765422.910550714 101.25 13108296733 0
1784765423.941689422 101.31 13188202360 0
1784765424.972692720 101.42 13268528345 0
1784765426.001613568 101.52 13348628283 0
1784765427.032216361 101.61 13428194069 0
1784765428.060996862 101.58 13507937046 0
1784765429.091085039 101.68 13587288609 0
1784765430.130744938 101.70 13668431447 0
1784765431.160579288 101.71 13747876099 0
